8.7933 xxx 0.0 delayed 0.6 7.4949 xxx 0.0 delayed 0.6 231.64123790017976 0.2294 xxx xxx 1179028124
20.5794 xxx 0.0 delayed 0.6 15.0258 xxx 0.0 delayed 0.6 7167.442097668787 0.2967 xxx xxx 3935725202
5.4285 xxx 0.0 delayed 0.6 4.2278 xxx 0.0 delayed 0.6 14163.928742906584 0.5493 xxx xxx 1861071158
9.0603 xxx 0.0 delayed 0.6 6.8275 xxx 0.0 delayed 0.6 134.7042520509638 0.7673 xxx xxx 3691043720
6.1922 xxx 0.0 delayed 0.6 5.0156 xxx 0.0 delayed 0.6 5778.730754379109 0.1581 xxx xxx 1109610582
5.8026 xxx 0.0 delayed 0.6 4.6391 xxx 0.0 delayed 0.6 289.6030999733328 0.1217 xxx xxx 3661535673
7.2637 xxx 0.0 delayed 0.6 3.1666 xxx 0.0 delayed 0.6 13863.654515988794 0.7341 xxx xxx 570152650
5.3389 xxx 0.0 delayed 0.6 2.8626 xxx 0.0 delayed 0.6 2276.719962291052 0.0795 xxx xxx 1202312105
15.5436 xxx 0.0 delayed 0.6 7.8549 xxx 0.0 delayed 0.6 92.2117242412688 0.2442 xxx xxx 429427317
11.711 xxx 0.0 delayed 0.6 8.0888 xxx 0.0 delayed 0.6 735.7398424647396 0.0008 xxx xxx 4094076902
13.0334 xxx 0.0 delayed 0.6 9.7296 xxx 0.0 delayed 0.6 15.612970711672803 0.4824 xxx xxx 206369220
6.9242 xxx 0.0 delayed 0.6 3.7274 xxx 0.0 delayed 0.6 42.45524929411252 0.011 xxx xxx 2277729279
25.2727 xxx 0.0 delayed 0.6 2.9185 xxx 0.0 delayed 0.6 17.503036355142424 0.2476 xxx xxx 1999453047
11.1976 xxx 0.0 delayed 0.6 8.9388 xxx 0.0 delayed 0.6 1613.0236638622328 0.5487 xxx xxx 336710920
10.03 xxx 0.0 delayed 0.6 4.2442 xxx 0.0 delayed 0.6 49.56402334101043 0.2305 xxx xxx 85370991
6.3514 xxx 0.0 delayed 0.6 3.1686 xxx 0.0 delayed 0.6 12.065282124644106 0.0127 xxx xxx 2464291755
18.0631 xxx 0.0 delayed 0.6 7.4685 xxx 0.0 delayed 0.6 206.81796495428992 0.3805 xxx xxx 3460589822
26.1839 xxx 0.0 delayed 0.6 18.1609 xxx 0.0 delayed 0.6 19.99342728073995 0.0642 xxx xxx 2854042362
20.2647 xxx 0.0 delayed 0.6 17.9394 xxx 0.0 delayed 0.6 873.0824480128401 0.0911 xxx xxx 3628763511
7.0411 xxx 0.0 delayed 0.6 4.7558 xxx 0.0 delayed 0.6 13.300611358172423 0.265 xxx xxx 1901333277
5.2318 xxx 0.0 delayed 0.6 2.7192 xxx 0.0 delayed 0.6 27.639791618416155 0.036 xxx xxx 1070344909
5.995 xxx 0.0 delayed 0.6 4.3355 xxx 0.0 delayed 0.6 927.2034027200444 0.6055 xxx xxx 578800859
11.3649 xxx 0.0 delayed 0.6 3.3635 xxx 0.0 delayed 0.6 76.9144110343838 0.6777 xxx xxx 3904256359
20.5891 xxx 0.0 delayed 0.6 9.8645 xxx 0.0 delayed 0.6 177.54290201737982 0.0073 xxx xxx 1344732801
6.3914 xxx 0.0 delayed 0.6 5.133 xxx 0.0 delayed 0.6 14127.878226854828 0.0421 xxx xxx 450618510
5.628 xxx 0.0 delayed 0.6 4.0498 xxx 0.0 delayed 0.6 314.9955563840383 0.7341 xxx xxx 3858767016
21.1381 xxx 0.0 delayed 0.6 8.7342 xxx 0.0 delayed 0.6 20.94273153471719 0.7041 xxx xxx 4230280595
18.4379 xxx 0.0 delayed 0.6 2.3603 xxx 0.0 delayed 0.6 12487.707190062156 0.6677 xxx xxx 1976284699
5.0794 xxx 0.0 delayed 0.6 4.8358 xxx 0.0 delayed 0.6 988.8207418893144 0.1141 xxx xxx 3438188773
8.8499 xxx 0.0 delayed 0.6 3.9172 xxx 0.0 delayed 0.6 7659.243379394711 0.152 xxx xxx 757164609
40.205 xxx 0.0 delayed 0.6 5.2069 xxx 0.0 delayed 0.6 685.8992307183457 0.7815 xxx xxx 2148295308
7.4522 xxx 0.0 delayed 0.6 3.9402 xxx 0.0 delayed 0.6 20648.647672801268 0.8852 xxx xxx 2039662987
5.125 xxx 0.0 delayed 0.6 4.4872 xxx 0.0 delayed 0.6 10103.664241081717 0.0055 xxx xxx 112268936
6.42 xxx 0.0 delayed 0.6 2.2842 xxx 0.0 delayed 0.6 71.78456335968178 0.5568 xxx xxx 3603550697
32.1407 xxx 0.0 delayed 0.6 10.4236 xxx 0.0 delayed 0.6 94.87820314195848 0.5002 xxx xxx 868558785
6.6779 xxx 0.0 delayed 0.6 3.7477 xxx 0.0 delayed 0.6 21.47346994325912 0.303 xxx xxx 1888456231
11.3219 xxx 0.0 delayed 0.6 2.6801 xxx 0.0 delayed 0.6 120.81877610312488 0.8444 xxx xxx 4013396187
8.8031 xxx 0.0 delayed 0.6 7.2577 xxx 0.0 delayed 0.6 1827.290981842915 0.0063 xxx xxx 2293910618
8.8306 xxx 0.0 delayed 0.6 3.7551 xxx 0.0 delayed 0.6 55.67069584680124 0.1663 xxx xxx 2682963789
5.6722 xxx 0.0 delayed 0.6 4.8679 xxx 0.0 delayed 0.6 12.00777155228452 0.4495 xxx xxx 179667326
5.2764 xxx 0.0 delayed 0.6 4.2141 xxx 0.0 delayed 0.6 15.614328038897478 0.8967 xxx xxx 1048745223
9.5924 xxx 0.0 delayed 0.6 8.5501 xxx 0.0 delayed 0.6 378.2885757837939 0.3283 xxx xxx 2855082917
5.7678 xxx 0.0 delayed 0.6 2.4176 xxx 0.0 delayed 0.6 19.07723193718421 0.7368 xxx xxx 439311923
7.4003 xxx 0.0 delayed 0.6 2.764 xxx 0.0 delayed 0.6 15.561172335677384 0.343 xxx xxx 837370121
8.8403 xxx 0.0 delayed 0.6 8.0631 xxx 0.0 delayed 0.6 23.896689286109755 0.028 xxx xxx 4218981254
7.0774 xxx 0.0 delayed 0.6 6.4974 xxx 0.0 delayed 0.6 56.15427924192073 0.659 xxx xxx 456819404
6.8924 xxx 0.0 delayed 0.6 4.3746 xxx 0.0 delayed 0.6 11838.245271890237 0.0016 xxx xxx 1254621332
11.7955 xxx 0.0 delayed 0.6 9.6668 xxx 0.0 delayed 0.6 546.5672483783794 0.8438 xxx xxx 1658285489
61.5742 xxx 0.0 delayed 0.6 26.081 xxx 0.0 delayed 0.6 34149.293195084814 0.0109 xxx xxx 2028459051
6.2184 xxx 0.0 delayed 0.6 2.7772 xxx 0.0 delayed 0.6 11.179961365341624 0.3953 xxx xxx 3203692542
53.2804 xxx 0.0 delayed 0.6 18.614 xxx 0.0 delayed 0.6 189.4738564698472 0.0372 xxx xxx 1825863071
13.8351 xxx 0.0 delayed 0.6 4.7097 xxx 0.0 delayed 0.6 228.7919683485204 0.7859 xxx xxx 1554011060
5.0005 xxx 0.0 delayed 0.6 3.777 xxx 0.0 delayed 0.6 5790.489163269359 0.0837 xxx xxx 3876663394
6.9301 xxx 0.0 delayed 0.6 5.3367 xxx 0.0 delayed 0.6 4085.4773595156807 0.6522 xxx xxx 3887218964
10.1926 xxx 0.0 delayed 0.6 4.1568 xxx 0.0 delayed 0.6 181.13959206366172 0.0946 xxx xxx 3449736869
17.0101 xxx 0.0 delayed 0.6 7.0926 xxx 0.0 delayed 0.6 15884.61923691654 0.7232 xxx xxx 2281964002
44.4016 xxx 0.0 delayed 0.6 11.1492 xxx 0.0 delayed 0.6 246.87170378997183 0.6973 xxx xxx 706987218
12.9505 xxx 0.0 delayed 0.6 7.8911 xxx 0.0 delayed 0.6 86.07445055630511 0.4353 xxx xxx 2498237901
20.073 xxx 0.0 delayed 0.6 9.5334 xxx 0.0 delayed 0.6 43.57962435096726 0.5506 xxx xxx 2498069209
6.9345 xxx 0.0 delayed 0.6 3.4737 xxx 0.0 delayed 0.6 60.61116174359703 0.0065 xxx xxx 1974914403
23.4943 xxx 0.0 delayed 0.6 4.6694 xxx 0.0 delayed 0.6 2110.650269823961 0.73 xxx xxx 322686157
45.693 xxx 0.0 delayed 0.6 42.1512 xxx 0.0 delayed 0.6 40.19769324578087 0.0157 xxx xxx 486559291
11.5159 xxx 0.0 delayed 0.6 7.2017 xxx 0.0 delayed 0.6 154.66172938821978 0.5997 xxx xxx 2519776181
6.4588 xxx 0.0 delayed 0.6 6.3979 xxx 0.0 delayed 0.6 1014.4580538458188 0.0031 xxx xxx 1817577407
44.6782 xxx 0.0 delayed 0.6 31.7918 xxx 0.0 delayed 0.6 10535.057561676904 0.6549 xxx xxx 1161149332
6.2737 xxx 0.0 delayed 0.6 4.7315 xxx 0.0 delayed 0.6 1077.1113176370943 0.7754 xxx xxx 452912679
7.9711 xxx 0.0 delayed 0.6 2.3042 xxx 0.0 delayed 0.6 21.823293029366017 0.4684 xxx xxx 1698564918
5.0912 xxx 0.0 delayed 0.6 2.7843 xxx 0.0 delayed 0.6 30200.503460123866 0.0632 xxx xxx 2068024796
29.8727 xxx 0.0 delayed 0.6 9.4535 xxx 0.0 delayed 0.6 7626.796587836012 0.8986 xxx xxx 984278580
7.2405 xxx 0.0 delayed 0.6 3.3513 xxx 0.0 delayed 0.6 23699.172014496307 0.3795 xxx xxx 3004837540
10.4341 xxx 0.0 delayed 0.6 5.7356 xxx 0.0 delayed 0.6 94.27761417000345 0.207 xxx xxx 3380959725
10.228 xxx 0.0 delayed 0.6 5.2439 xxx 0.0 delayed 0.6 266.3202888251542 0.2836 xxx xxx 1881526076
5.8592 xxx 0.0 delayed 0.6 3.0721 xxx 0.0 delayed 0.6 529.6762885432155 0.1571 xxx xxx 2326793682
5.5468 xxx 0.0 delayed 0.6 3.5918 xxx 0.0 delayed 0.6 212.85706145231413 0.1086 xxx xxx 3331249370
5.4125 xxx 0.0 delayed 0.6 4.1866 xxx 0.0 delayed 0.6 11.942855477366264 0.1942 xxx xxx 1516986931
8.5249 xxx 0.0 delayed 0.6 7.3224 xxx 0.0 delayed 0.6 40833.54551174733 0.401 xxx xxx 778969155
5.6395 xxx 0.0 delayed 0.6 5.0818 xxx 0.0 delayed 0.6 272.9007793829192 0.2965 xxx xxx 1552581396
6.1948 xxx 0.0 delayed 0.6 2.7122 xxx 0.0 delayed 0.6 2068.6516298844035 0.8035 xxx xxx 2130059422
6.9548 xxx 0.0 delayed 0.6 4.2527 xxx 0.0 delayed 0.6 27.573814043836588 0.1376 xxx xxx 2018722617
6.5268 xxx 0.0 delayed 0.6 4.6663 xxx 0.0 delayed 0.6 13.49740937683913 0.0704 xxx xxx 3216768470
27.9672 xxx 0.0 delayed 0.6 13.2323 xxx 0.0 delayed 0.6 20.02562658987743 0.5826 xxx xxx 1129039928
40.0524 xxx 0.0 delayed 0.6 25.3353 xxx 0.0 delayed 0.6 567.0837827369479 0.4095 xxx xxx 3340565322
6.2248 xxx 0.0 delayed 0.6 6.0882 xxx 0.0 delayed 0.6 2865.93128815886 0.885 xxx xxx 3002520564
18.6039 xxx 0.0 delayed 0.6 3.7457 xxx 0.0 delayed 0.6 544.4042847037067 0.0975 xxx xxx 476094947
54.3871 xxx 0.0 delayed 0.6 39.8539 xxx 0.0 delayed 0.6 156.34641421008817 0.589 xxx xxx 725385068
6.8939 xxx 0.0 delayed 0.6 5.4201 xxx 0.0 delayed 0.6 94.67676840794104 0.0027 xxx xxx 2051192947
5.5806 xxx 0.0 delayed 0.6 4.7847 xxx 0.0 delayed 0.6 4347.638364396312 0.1882 xxx xxx 2386030305
8.0933 xxx 0.0 delayed 0.6 4.4487 xxx 0.0 delayed 0.6 4212.421451268196 0.1333 xxx xxx 749544092
17.3335 xxx 0.0 delayed 0.6 3.9661 xxx 0.0 delayed 0.6 235.1724660007312 0.0003 xxx xxx 981473229
5.001 xxx 0.0 delayed 0.6 2.6431 xxx 0.0 delayed 0.6 594.4009252996798 0.5668 xxx xxx 1507106574
34.8844 xxx 0.0 delayed 0.6 10.9371 xxx 0.0 delayed 0.6 207.86421178238984 0.1514 xxx xxx 159718839
5.5029 xxx 0.0 delayed 0.6 2.7863 xxx 0.0 delayed 0.6 704.4323339428106 0.6902 xxx xxx 3841192602
9.0231 xxx 0.0 delayed 0.6 5.3207 xxx 0.0 delayed 0.6 46.88608724740462 0.1473 xxx xxx 4257608661
5.7831 xxx 0.0 delayed 0.6 5.5079 xxx 0.0 delayed 0.6 236.482651224284 0.045 xxx xxx 2952001260
8.0624 xxx 0.0 delayed 0.6 5.0401 xxx 0.0 delayed 0.6 93.94263923051 0.0221 xxx xxx 1584089910
9.1301 xxx 0.0 delayed 0.6 5.2881 xxx 0.0 delayed 0.6 74.31269780690866 0.5001 xxx xxx 550976763
79.4321 xxx 0.0 delayed 0.6 40.5089 xxx 0.0 delayed 0.6 403.30741809460704 0.1733 xxx xxx 3809885241
52.9475 xxx 0.0 delayed 0.6 13.1468 xxx 0.0 delayed 0.6 35.46533912159705 0.3331 xxx xxx 1155908331
6.21 xxx 0.0 delayed 0.6 4.8422 xxx 0.0 delayed 0.6 89.7240548872521 0.1006 xxx xxx 1124479365
29.7091 xxx 0.0 delayed 0.6 13.2057 xxx 0.0 delayed 0.6 56.97085066128503 0.0521 xxx xxx 3643658429
5.7896 xxx 0.0 delayed 0.6 2.8028 xxx 0.0 delayed 0.6 32.533279362971044 0.6528 xxx xxx 3462004215
8.9837 xxx 0.0 delayed 0.6 7.391 xxx 0.0 delayed 0.6 893.6410128071686 0.818 xxx xxx 3919281432
5.1859 xxx 0.0 delayed 0.6 4.3053 xxx 0.0 delayed 0.6 15.103741314438365 0.3702 xxx xxx 1463669342
5.8751 xxx 0.0 delayed 0.6 3.3579 xxx 0.0 delayed 0.6 30.07038460207383 0.5691 xxx xxx 576526815
7.3082 xxx 0.0 delayed 0.6 6.6322 xxx 0.0 delayed 0.6 78.22093132592734 0.1921 xxx xxx 3760122466
22.3056 xxx 0.0 delayed 0.6 7.4879 xxx 0.0 delayed 0.6 17.33659644718103 0.8899 xxx xxx 693518261
8.1744 xxx 0.0 delayed 0.6 2.581 xxx 0.0 delayed 0.6 13.78139031846649 0.3629 xxx xxx 387000095
28.1867 xxx 0.0 delayed 0.6 7.6181 xxx 0.0 delayed 0.6 19.887523677210577 0.0293 xxx xxx 2342651075
6.2459 xxx 0.0 delayed 0.6 2.8847 xxx 0.0 delayed 0.6 123.6622093168314 0.0461 xxx xxx 2464941016
6.6095 xxx 0.0 delayed 0.6 6.4335 xxx 0.0 delayed 0.6 18.972118139750386 0.1975 xxx xxx 1225991259
5.5811 xxx 0.0 delayed 0.6 4.261 xxx 0.0 delayed 0.6 25.291017147473568 0.3456 xxx xxx 35563661
8.41 xxx 0.0 delayed 0.6 3.7364 xxx 0.0 delayed 0.6 5323.544142367535 0.2607 xxx xxx 3098293154
6.0691 xxx 0.0 delayed 0.6 3.0319 xxx 0.0 delayed 0.6 8574.808080175253 0.0001 xxx xxx 3907304700
57.3783 xxx 0.0 delayed 0.6 39.0179 xxx 0.0 delayed 0.6 31.923916760137 0.2737 xxx xxx 3726357132
15.5349 xxx 0.0 delayed 0.6 10.7858 xxx 0.0 delayed 0.6 825.4483382274104 0.2789 xxx xxx 3855702590
7.285 xxx 0.0 delayed 0.6 2.9355 xxx 0.0 delayed 0.6 2457.1006382924875 0.0237 xxx xxx 3621878966
62.822 xxx 0.0 delayed 0.6 10.8192 xxx 0.0 delayed 0.6 743.6847493714215 0.2575 xxx xxx 2239452984
5.9656 xxx 0.0 delayed 0.6 5.8043 xxx 0.0 delayed 0.6 128.1241483042386 0.7712 xxx xxx 1951113534
16.0714 xxx 0.0 delayed 0.6 9.635 xxx 0.0 delayed 0.6 23.26735376448237 0.0786 xxx xxx 2164696337
20.6988 xxx 0.0 delayed 0.6 7.1106 xxx 0.0 delayed 0.6 93.69812008823648 0.2935 xxx xxx 1106951751
9.8696 xxx 0.0 delayed 0.6 4.1343 xxx 0.0 delayed 0.6 12123.51246364998 0.702 xxx xxx 2823933557
16.2693 xxx 0.0 delayed 0.6 11.3588 xxx 0.0 delayed 0.6 110.8236379632001 0.7052 xxx xxx 1400041332
26.521 xxx 0.0 delayed 0.6 22.7362 xxx 0.0 delayed 0.6 22.83218015188795 0.1222 xxx xxx 2717241343
12.227 xxx 0.0 delayed 0.6 8.2198 xxx 0.0 delayed 0.6 21.211513764376853 0.1329 xxx xxx 875405572
5.6657 xxx 0.0 delayed 0.6 3.1714 xxx 0.0 delayed 0.6 23.15661205248432 0.18 xxx xxx 2503571630
8.7293 xxx 0.0 delayed 0.6 3.0909 xxx 0.0 delayed 0.6 21.57540601301961 0.0742 xxx xxx 1498593089
86.1372 xxx 0.0 delayed 0.6 57.4569 xxx 0.0 delayed 0.6 59437.02290753336 0.342 xxx xxx 1430491909
27.0431 xxx 0.0 delayed 0.6 3.4307 xxx 0.0 delayed 0.6 22.046545602777265 0.105 xxx xxx 2639872669
6.1813 xxx 0.0 delayed 0.6 5.5962 xxx 0.0 delayed 0.6 2047.073522520343 0.0016 xxx xxx 2555341102
6.6767 xxx 0.0 delayed 0.6 3.3655 xxx 0.0 delayed 0.6 747.9854431293637 0.3142 xxx xxx 403486138
77.1765 xxx 0.0 delayed 0.6 64.8719 xxx 0.0 delayed 0.6 97.97894723174171 0.2156 xxx xxx 622578069
7.784 xxx 0.0 delayed 0.6 5.4797 xxx 0.0 delayed 0.6 562.6907081064411 0.5348 xxx xxx 859930537
6.1305 xxx 0.0 delayed 0.6 5.468 xxx 0.0 delayed 0.6 25955.26544897215 0.1463 xxx xxx 2194427646
5.0319 xxx 0.0 delayed 0.6 4.2653 xxx 0.0 delayed 0.6 382.5922283222629 0.6331 xxx xxx 1511867565
5.8328 xxx 0.0 delayed 0.6 4.739 xxx 0.0 delayed 0.6 5423.504525857707 0.0036 xxx xxx 3822213479
9.0335 xxx 0.0 delayed 0.6 8.1768 xxx 0.0 delayed 0.6 17.83215833217717 0.6018 xxx xxx 3493696648
6.7618 xxx 0.0 delayed 0.6 4.108 xxx 0.0 delayed 0.6 2556.0768744633456 0.2403 xxx xxx 167218353
5.4195 xxx 0.0 delayed 0.6 4.5454 xxx 0.0 delayed 0.6 16.536561413973022 0.1988 xxx xxx 843343927
17.3497 xxx 0.0 delayed 0.6 8.1219 xxx 0.0 delayed 0.6 290.6333026076536 0.893 xxx xxx 2476397203
7.4452 xxx 0.0 delayed 0.6 5.6846 xxx 0.0 delayed 0.6 7432.738068424109 0.0656 xxx xxx 16812384
5.7182 xxx 0.0 delayed 0.6 4.2672 xxx 0.0 delayed 0.6 3130.260363352562 0.075 xxx xxx 3877079148
5.4782 xxx 0.0 delayed 0.6 4.9203 xxx 0.0 delayed 0.6 17238.60063878475 0.5596 xxx xxx 1619453857
7.5958 xxx 0.0 delayed 0.6 6.9739 xxx 0.0 delayed 0.6 35.86432454846246 0.1776 xxx xxx 2106356631
6.3399 xxx 0.0 delayed 0.6 5.1819 xxx 0.0 delayed 0.6 14.39403178628924 0.0191 xxx xxx 3739073011
7.0231 xxx 0.0 delayed 0.6 5.2434 xxx 0.0 delayed 0.6 497.6143687220607 0.1447 xxx xxx 842154220
11.5348 xxx 0.0 delayed 0.6 5.3293 xxx 0.0 delayed 0.6 6253.094692734735 0.1018 xxx xxx 2248780215
5.0261 xxx 0.0 delayed 0.6 2.2457 xxx 0.0 delayed 0.6 555.0902426464983 0.4088 xxx xxx 1307354243
26.2729 xxx 0.0 delayed 0.6 19.2688 xxx 0.0 delayed 0.6 35985.915077581514 0.2978 xxx xxx 3598836644
8.4279 xxx 0.0 delayed 0.6 3.6012 xxx 0.0 delayed 0.6 184.5107000080868 0.0165 xxx xxx 2050237384
6.3001 xxx 0.0 delayed 0.6 6.2988 xxx 0.0 delayed 0.6 250.44015695671712 0.0376 xxx xxx 839480692
31.9828 xxx 0.0 delayed 0.6 15.9496 xxx 0.0 delayed 0.6 23.53007369749076 0.7888 xxx xxx 2227122223
27.2371 xxx 0.0 delayed 0.6 20.4613 xxx 0.0 delayed 0.6 38.18452338787717 0.3967 xxx xxx 230430203
41.2725 xxx 0.0 delayed 0.6 24.6824 xxx 0.0 delayed 0.6 90.36927762968048 0.2729 xxx xxx 1861904167
7.0544 xxx 0.0 delayed 0.6 3.9739 xxx 0.0 delayed 0.6 200.5376572054071 0.0612 xxx xxx 3562199416
5.4325 xxx 0.0 delayed 0.6 4.8853 xxx 0.0 delayed 0.6 84.95934122402927 0.7489 xxx xxx 865435018
22.583 xxx 0.0 delayed 0.6 4.0572 xxx 0.0 delayed 0.6 616.932897193687 0.0856 xxx xxx 4021982909
18.6321 xxx 0.0 delayed 0.6 5.1116 xxx 0.0 delayed 0.6 97.3864595767862 0.0085 xxx xxx 1219887974
16.7002 xxx 0.0 delayed 0.6 13.4275 xxx 0.0 delayed 0.6 20.653565892111327 0.0619 xxx xxx 3653349832
7.2292 xxx 0.0 delayed 0.6 5.6924 xxx 0.0 delayed 0.6 16.543107107450137 0.5213 xxx xxx 934606324
5.2978 xxx 0.0 delayed 0.6 2.9923 xxx 0.0 delayed 0.6 87.03243020576186 0.3262 xxx xxx 106577906
8.7918 xxx 0.0 delayed 0.6 6.5201 xxx 0.0 delayed 0.6 118.13970631315031 0.8136 xxx xxx 247532738
13.0106 xxx 0.0 delayed 0.6 5.3725 xxx 0.0 delayed 0.6 42.14293314008648 0.3982 xxx xxx 2740127754
16.9104 xxx 0.0 delayed 0.6 11.5283 xxx 0.0 delayed 0.6 52212.57059758319 0.4732 xxx xxx 2351497243
7.4329 xxx 0.0 delayed 0.6 2.7477 xxx 0.0 delayed 0.6 778.9410907518238 0.3415 xxx xxx 3249183991
15.1308 xxx 0.0 delayed 0.6 8.9297 xxx 0.0 delayed 0.6 345.6051167463991 0.8208 xxx xxx 2342066319
5.1647 xxx 0.0 delayed 0.6 4.162 xxx 0.0 delayed 0.6 86.8353435245448 0.4453 xxx xxx 455813882
9.4017 xxx 0.0 delayed 0.6 3.2055 xxx 0.0 delayed 0.6 150.4534854236168 0.0938 xxx xxx 2079267155
14.607 xxx 0.0 delayed 0.6 13.1973 xxx 0.0 delayed 0.6 20.281839423666884 0.5351 xxx xxx 3329387283
9.1566 xxx 0.0 delayed 0.6 7.5594 xxx 0.0 delayed 0.6 15.801221688950818 0.6296 xxx xxx 3953525409
5.677 xxx 0.0 delayed 0.6 5.4965 xxx 0.0 delayed 0.6 91.07871709289736 0.1335 xxx xxx 1386598049
27.9255 xxx 0.0 delayed 0.6 12.764 xxx 0.0 delayed 0.6 5387.737956954118 0.2603 xxx xxx 3296860381
5.0096 xxx 0.0 delayed 0.6 3.3288 xxx 0.0 delayed 0.6 290.2495303977208 0.3618 xxx xxx 1817907210
7.4783 xxx 0.0 delayed 0.6 6.5233 xxx 0.0 delayed 0.6 365.8905952289696 0.6566 xxx xxx 2222357316
19.001 xxx 0.0 delayed 0.6 14.2232 xxx 0.0 delayed 0.6 1455.8570641333538 0.316 xxx xxx 1591873420
13.0272 xxx 0.0 delayed 0.6 12.1284 xxx 0.0 delayed 0.6 133.5891206414397 0.2098 xxx xxx 134280072
12.0451 xxx 0.0 delayed 0.6 10.1662 xxx 0.0 delayed 0.6 159.48840663946453 0.1623 xxx xxx 3981040550
16.8904 xxx 0.0 delayed 0.6 2.3738 xxx 0.0 delayed 0.6 332.4280665465014 0.3165 xxx xxx 1994115021
8.0786 xxx 0.0 delayed 0.6 4.3984 xxx 0.0 delayed 0.6 36098.21176742497 0.005 xxx xxx 3992633997
5.0374 xxx 0.0 delayed 0.6 3.065 xxx 0.0 delayed 0.6 15.131668671531576 0.0024 xxx xxx 420453733
10.9715 xxx 0.0 delayed 0.6 4.8253 xxx 0.0 delayed 0.6 4255.83161901541 0.3069 xxx xxx 256049208
37.5293 xxx 0.0 delayed 0.6 5.4662 xxx 0.0 delayed 0.6 212.42370801521423 0.5887 xxx xxx 406570493
9.8374 xxx 0.0 delayed 0.6 5.0063 xxx 0.0 delayed 0.6 149.05984649281783 0.0864 xxx xxx 1973427569
